date,fund,company,ticker,holding,market value($),weight(%)
2020-11-03,ARKG,NOVARTIS AG-SPONSORED ADR,NVS,358827.0,29082928.35,1.02
2020-11-03,ARKG,SYROS PHARMACEUTICALS INC,SYRS,3789135.0,28721643.3,1.01
2020-11-03,ARKG,PHREESIA INC,PHR,676769.0,25886414.25,0.91
2020-11-03,ARKG,CASTLE BIOSCIENCES INC,CSTL,531400.0,25507200.0,0.9000000000000001
2020-11-03,ARKG,CODEXIS INC,CDXS,1676118.0,22728160.08,0.8
2020-11-03,ARKG,NANOSTRING TECHNOLOGIES INC,NSTG,524236.0,19905240.92,0.7
2020-11-03,ARKG,PLURISTEM THERAPEUTICS INC,PSTI,1958334.0,18486672.96,0.65
2020-11-03,ARKG,AQUABOUNTY TECHNOLOGIES,AQB,4585196.0,17973968.32,0.63
2020-11-03,ARKG,BEAM THERAPEUTICS INC,BEAM,509968.0,17374609.76,0.61
2020-11-03,ARKG,THERMO FISHER SCIENTIFIC INC,TMO,33700.0,16563550.0,0.58
2020-11-03,ARKG,REGENERON PHARMACEUTICALS,REGN,26694.0,14873629.86,0.52
2020-11-03,ARKG,EVOGENE LTD,EVGN,4602387.0,12748611.99,0.4500000000000001
2020-11-03,ARKG,REPARE THERAPEUTICS INC,RPTX,272582.0,7452391.88,0.26
2020-11-03,ARKG,BERKELEY LIGHTS INC,BLI,102491.0,7375252.36,0.26
2020-11-03,ARKG,MORGAN STANLEY GOVT INSTL 8035,,6590948.5,6590948.5,0.23
2020-11-03,ARKG,SURFACE ONCOLOGY INC,SURF,539346.0,4589834.46,0.16
2020-11-03,ARKG,ORGANOVO HOLDINGS INC,ONVO ,375748.0,3332884.76,0.12
2020-11-03,ARKK,TESLA INC,TSLA,2373766.0,1006239407.4,10.16
2020-11-03,ARKK,INVITAE CORP,NVTA,17638071.0,726688525.2,7.339999999999999
2020-11-03,ARKK,SQUARE INC - A,SQ,3447700.0,545460617.0,5.5100000000000025
2020-11-03,ARKK,ROKU INC,ROKU,2534185.0,515681305.65,5.21
2020-11-03,ARKK,CRISPR THERAPEUTICS AG,CRSP,5702921.0,495127601.22,5.0
2020-11-03,ARKK,TELADOC HEALTH INC,TDOC,1841029.0,359442501.96,3.63
2020-11-03,ARKK,PROTO LABS INC,PRLB,2625123.0,325961522.91,3.29
2020-11-03,ARKK,LENDINGTREE INC,TREE UW,906765.0,308136882.3,3.11
2020-11-03,ARKK,2U INC,TWOU,8139012.0,306352411.68,3.09
2020-11-03,ARKK,ZILLOW GROUP INC - C,Z,3272126.0,300021232.94,3.03
2020-11-03,ARKK,SLACK TECHNOLOGIES INC- CL A,WORK,11732179.0,297762703.02,3.01
2020-11-03,ARKK,PURE STORAGE INC - CLASS A,PSTG,16439939.0,277999368.49,2.81
2020-11-03,ARKK,SPOTIFY TECHNOLOGY SA,SPOT,1154909.0,273170625.77,2.76
2020-11-03,ARKK,SERES THERAPEUTICS INC,MCRB,8566502.0,259993335.7,2.63
2020-11-03,ARKK,IOVANCE BIOTHERAPEUTICS INC,IOVA,6188496.0,229593201.6,2.32
2020-11-03,ARKK,EDITAS MEDICINE INC,EDIT,7156600.0,202603346.0,2.0500000000000003
2020-11-03,ARKK,PAGERDUTY INC,PD,7374687.0,196756649.16,1.99
2020-11-03,ARKK,TWILIO INC - A,TWLO,672605.0,188578263.85,1.9
2020-11-03,ARKK,MATERIALISE NV-ADR,MTLS,5251452.0,181437666.6,1.83
2020-11-03,ARKK,INTELLIA THERAPEUTICS INC,NTLA,6838048.0,172797472.96,1.7399999999999998
2020-11-03,ARKK,VERACYTE INC,VCYT,4363937.0,166789672.14,1.68
2020-11-03,ARKK,EXACT SCIENCES CORP,EXAS,1305305.0,164664225.75,1.66
2020-11-03,ARKK,TAIWAN SEMICONDUCTOR-SP ADR,TSM,1859924.0,163096735.56,1.65
2020-11-03,ARKK,SPLUNK INC,SPLK,765194.0,149044487.32,1.51
2020-11-03,ARKK,TWIST BIOSCIENCE CORP,TWST,1708509.0,147444326.7,1.49
2020-11-03,ARKK,COMPUGEN LTD,CGEN,10964794.0,143309857.58,1.4500000000000002
2020-11-03,ARKK,INTERCONTINENTAL EXCHANGE IN,ICE,1385755.0,133115625.3,1.34
2020-11-03,ARKK,DOCUSIGN INC,DOCU,571344.0,119085229.92,1.2
2020-11-03,ARKK,SYNOPSYS INC,SNPS,492065.0,109110493.1,1.1
2020-11-03,ARKK,NANOSTRING TECHNOLOGIES INC,NSTG,2852380.0,108304868.6,1.09
2020-11-03,ARKK,CERUS CORP,CERS,19261241.0,106514662.73,1.08
2020-11-03,ARKK,HUYA INC-ADR,HUYA,4680490.0,103672853.5,1.05
2020-11-03,ARKK,STRATASYS LTD,SSYS,7476938.0,99218967.26,1.0
2020-11-03,ARKK,IRIDIUM COMMUNICATIONS INC,IRDM,3540174.0,98629247.64,1.0
2020-11-03,ARKK,PINTEREST INC- CLASS A,PINS,1666561.0,99293704.38,1.0
2020-11-03,ARKK,PAYPAL HOLDINGS INC,PYPL,538871.0,96894394.51,0.98
2020-11-03,ARKK,ZOOM VIDEO COMMUNICATIONS-A,ZM,204315.0,92250265.65,0.93
2020-11-03,ARKK,FACEBOOK INC-CLASS A,FB,336517.0,89277960.1,0.9000000000000001
2020-11-03,ARKK,PACIFIC BIOSCIENCES OF CALIF,PACB,6606021.0,83962526.91,0.8500000000000001
2020-11-03,ARKK,NINTENDO CO LTD-UNSPONS ADR,NTDOY,1094272.0,76642810.88,0.77
2020-11-03,ARKK,ZSCALER INC,ZS,561489.0,75604493.85,0.76
2020-11-03,ARKK,UNITY SOFTWARE INC,U,681266.0,66811756.62,0.67
2020-11-03,ARKK,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,786142.0,58937065.74,0.6
2020-11-03,ARKK,DOUYU INTERNATIONAL HOLD-ADR,DOYU,3507871.0,53074088.23,0.54
2020-11-03,ARKK,SEA LTD-ADR,SE,318028.0,52916678.92,0.53
2020-11-03,ARKK,SYROS PHARMACEUTICALS INC,SYRS,5109012.0,38726310.96,0.39
2020-11-03,ARKK,EXONE CO/THE,XONE,1973507.0,19873215.49,0.2
2020-11-03,ARKK,MORGAN STANLEY GOVT INSTL 8035,,9726447.29,9726447.29,0.1
2020-11-03,ARKK,ORGANOVO HOLDINGS INC,ONVO ,837151.0,7425529.37,0.07
2020-11-03,ARKQ,TESLA INC,TSLA,188874.0,80063688.6,10.26
2020-11-03,ARKQ,MATERIALISE NV-ADR,MTLS,1353308.0,46756791.4,5.99
2020-11-03,ARKQ,2U INC,TWOU,1209050.0,45508642.0,5.83
2020-11-03,ARKQ,ALPHABET INC-CL C,GOOG,21390.0,35297991.9,4.52
2020-11-03,ARKQ,BYD CO LTD-UNSPONSORED ADR,BYDDY,722535.0,32123906.1,4.11
2020-11-03,ARKQ,DEERE & CO,DE,125937.0,30219842.52,3.87
2020-11-03,ARKQ,JD.COM INC-ADR,JD,347009.0,28694174.21,3.68
2020-11-03,ARKQ,PROTO LABS INC,PRLB,230364.0,28604297.88,3.66
2020-11-03,ARKQ,TRIMBLE INC,TRMB,524615.0,27636718.2,3.54
2020-11-03,ARKQ,XILINX INC,XLNX,217634.0,26294539.88,3.37
2020-11-03,ARKQ,KRATOS DEFENSE & SECURITY,KTOS,1296990.0,26147318.4,3.35
2020-11-03,ARKQ,CATERPILLAR INC,CAT,144910.0,24299957.9,3.11
2020-11-03,ARKQ,IRIDIUM COMMUNICATIONS INC,IRDM,836776.0,23312579.36,2.9900000000000007
2020-11-03,ARKQ,STRATASYS LTD,SSYS,1704221.0,22615012.67,2.9
2020-11-03,ARKQ,FLIR SYSTEMS INC,FLIR,529589.0,19245264.26,2.47
2020-11-03,ARKQ,KOMATSU LTD -SPONS ADR,KMTUY,798675.0,19136253.0,2.45
2020-11-03,ARKQ,NXP SEMICONDUCTORS NV,NXPI,134424.0,18668805.12,2.39
2020-11-03,ARKQ,TAIWAN SEMICONDUCTOR-SP ADR,TSM,211021.0,18504431.49,2.37
2020-11-03,ARKQ,AEROVIRONMENT INC,AVAV,236182.0,18063199.36,2.31
2020-11-03,ARKQ,SPLUNK INC,SPLK,88872.0,17310488.16,2.22
2020-11-03,ARKQ,WORKHORSE GROUP INC,WKHS,952426.0,17000804.1,2.18
2020-11-03,ARKQ,BAIDU INC - SPON ADR,BIDU,125950.0,16891154.5,2.16
2020-11-03,ARKQ,SYNOPSYS INC,SNPS,72017.0,15969049.58,2.0500000000000003
2020-11-03,ARKQ,NIU TECHNOLOGIES-SPONS ADR,NIU,430600.0,12500318.0,1.6
2020-11-03,ARKQ,TERADYNE INC,TER,138196.0,12414146.68,1.59
2020-11-03,ARKQ,VIRGIN GALACTIC HOLDINGS INC,SPCE,655756.0,12098698.2,1.55
2020-11-03,ARKQ,AMAZON.COM INC,AMZN,3657.0,11148035.37,1.43
2020-11-03,ARKQ,INTUITIVE SURGICAL INC,ISRG,15024.0,10246368.0,1.31
2020-11-03,ARKQ,EXONE CO/THE,XONE,1003858.0,10108850.06,1.29
2020-11-03,ARKQ,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,120437.0,9029161.89,1.16
2020-11-03,ARKQ,NVIDIA CORP,NVDA,16843.0,8771497.54,1.12
2020-11-03,ARKQ,ELBIT SYSTEMS LTD,ESLT,74485.0,8428722.6,1.08
2020-11-03,ARKQ,ROCKWELL AUTOMATION INC,ROK,32487.0,8231231.19,1.05
2020-11-03,ARKQ,ANSYS INC,ANSS,24885.0,7861420.35,1.01
2020-11-03,ARKQ,APPLE INC,AAPL,67205.0,7422120.2,0.95
2020-11-03,ARKQ,AUTODESK INC,ADSK,26092.0,6478904.52,0.83
2020-11-03,ARKQ,NANO DIMENSION LTD - ADR,NNDM,1908381.0,5763310.62,0.74
2020-11-03,ARKQ,HONEYWELL INTERNATIONAL INC,HON,21768.0,3901043.28,0.5
2020-11-03,ARKQ,RAVEN INDUSTRIES INC,RAVN,157420.0,3598621.2,0.46
2020-11-03,ARKQ,MORGAN STANLEY GOVT INSTL 8035,,2534743.41,2534743.41,0.32
2020-11-03,ARKQ,ORGANOVO HOLDINGS INC,ONVO ,198425.0,1760029.75,0.23
2020-11-03,ARKW,TESLA INC,TSLA,640630.0,271563057.0,9.4
2020-11-03,ARKW,ROKU INC,ROKU,873943.0,177838661.07,6.16
2020-11-03,ARKW,SQUARE INC - A,SQ,942753.0,149152952.13,5.17
2020-11-03,ARKW,SPOTIFY TECHNOLOGY SA,SPOT,402524.0,95209001.72,3.3000000000000003
2020-11-03,ARKW,PINTEREST INC- CLASS A,PINS,1460187.0,86997941.46,3.01
2020-11-03,ARKW,FACEBOOK INC-CLASS A,FB,325385.0,86324640.5,2.9900000000000007
2020-11-03,ARKW,TELADOC HEALTH INC,TDOC,434174.0,84768131.76,2.94
2020-11-03,ARKW,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,1129642.0,84689260.74,2.9300000000000006
2020-11-03,ARKW,PURE STORAGE INC - CLASS A,PSTG,4929149.0,83351909.59,2.89
2020-11-03,ARKW,LENDINGTREE INC,TREE UW,243362.0,82699274.84,2.86
2020-11-03,ARKW,SLACK TECHNOLOGIES INC- CL A,WORK,3091793.0,78469706.34,2.72
2020-11-03,ARKW,SNAP INC - A,SNAP,1867100.0,76868507.0,2.66
2020-11-03,ARKW,GRAYSCALE BITCOIN TRUST BTC,GBTC,4930614.0,76030067.88,2.63
2020-11-03,ARKW,TWILIO INC - A,TWLO,264766.0,74232443.42,2.5700000000000003
2020-11-03,ARKW,2U INC,TWOU,1921489.0,72324845.96,2.5
2020-11-03,ARKW,PAGERDUTY INC,PD,2665789.0,71123250.52,2.46
2020-11-03,ARKW,HUYA INC-ADR,HUYA,3081438.0,68253851.7,2.36
2020-11-03,ARKW,SEA LTD-ADR,SE,394492.0,65639523.88,2.27
2020-11-03,ARKW,NETFLIX INC,NFLX,123695.0,60266677.9,2.09
2020-11-03,ARKW,INTERCONTINENTAL EXCHANGE IN,ICE,618201.0,59384388.06,2.06
2020-11-03,ARKW,ZILLOW GROUP INC - C,Z,637350.0,58438621.5,2.02
2020-11-03,ARKW,ALIBABA GROUP HOLDING-SP ADR,BABA,202639.0,57867619.23,2.0
2020-11-03,ARKW,VERACYTE INC,VCYT,1498598.0,57276415.56,1.98
2020-11-03,ARKW,FASTLY INC - CLASS A,FSLY,725733.0,50024775.69,1.73
2020-11-03,ARKW,SPLUNK INC,SPLK,257209.0,50099169.02,1.73
2020-11-03,ARKW,PAYPAL HOLDINGS INC,PYPL,265313.0,47705930.53,1.65
2020-11-03,ARKW,MERCADOLIBRE INC,MELI,34924.0,43095168.28,1.49
2020-11-03,ARKW,TRADE DESK INC/THE -CLASS A,TTD,62842.0,36830439.36,1.28
2020-11-03,ARKW,SOCIAL CAPITAL HEDOSOPHIA-A,IPOB,2113445.0,35231128.15,1.22
2020-11-03,ARKW,AMAZON.COM INC,AMZN,11357.0,34620792.37,1.2
2020-11-03,ARKW,CROWDSTRIKE HOLDINGS INC - A,CRWD,268192.0,34022837.12,1.18
2020-11-03,ARKW,HUBSPOT INC,HUBS,114445.0,34215621.65,1.18
2020-11-03,ARKW,TAIWAN SEMICONDUCTOR-SP ADR,TSM,384977.0,33758633.13,1.17
2020-11-03,ARKW,UNITY SOFTWARE INC,U,327515.0,32119396.05,1.11
2020-11-03,ARKW,NINTENDO CO LTD-UNSPONS ADR,NTDOY,428759.0,30030280.36,1.04
2020-11-03,ARKW,NVIDIA CORP,NVDA,55574.0,28941827.72,1.0
2020-11-03,ARKW,JD.COM INC-ADR,JD,350336.0,28969283.84,1.0
2020-11-03,ARKW,SYNOPSYS INC,SNPS,128700.0,28537938.0,0.99
2020-11-03,ARKW,ADYEN NV-UNSPON ADR,ADYEY,797167.0,28578436.95,0.99
2020-11-03,ARKW,ATLASSIAN CORP PLC-CLASS A,TEAM,154981.0,28215840.86,0.98
2020-11-03,ARKW,AGORA INC-ADR,API,710902.0,27490580.34,0.95
2020-11-03,ARKW,OKTA INC,OKTA,129255.0,26949667.5,0.93
2020-11-03,ARKW,DOCUSIGN INC,DOCU,126007.0,26263639.01,0.91
2020-11-03,ARKW,ADOBE INC,ADBE,57385.0,26053937.7,0.9000000000000001
2020-11-03,ARKW,LENDINGCLUB CORP,LC,4699320.0,25188355.2,0.8699999999999999
2020-11-03,ARKW,ZOOM VIDEO COMMUNICATIONS-A,ZM,54928.0,24800541.28,0.86
2020-11-03,ARKW,CLOUDFLARE INC - CLASS A,NET,275776.0,14629916.8,0.51
2020-11-03,ARKW,KE HOLDINGS INC,BEKE,206353.0,13788507.46,0.48
2020-11-03,ARKW,SHOPIFY INC - CLASS A,SHOP,11780.0,11093461.6,0.38
2020-11-03,ARKW,MORGAN STANLEY GOVT INSTL 8035,,7387419.74,7387419.74,0.26
2020-11-03,ARKW,PALANTIR TECHNOLOGIES INC-A,PLTR,24651.0,258835.5,0.01
2020-11-02,ARKF,SQUARE INC - A,SQ,572766.0,88910466.18,9.97
2020-11-02,ARKF,PINTEREST INC- CLASS A,PINS,824755.0,48149196.9,5.4
2020-11-02,ARKF,MERCADOLIBRE INC,MELI,36339.0,44183136.54,4.95
2020-11-02,ARKF,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,495653.0,38403194.44,4.3
2020-11-02,ARKF,INTERCONTINENTAL EXCHANGE IN,ICE,386958.0,36629444.28,4.11
2020-11-02,ARKF,LENDINGTREE INC,TREE UW,109632.0,35959296.0,4.03
2020-11-02,ARKF,ALIBABA GROUP HOLDING-SP ADR,BABA,107340.0,33365565.6,3.74
2020-11-02,ARKF,SEA LTD-ADR,SE,198137.0,31636534.79,3.55
2020-11-02,ARKF,MEITUAN-CLASS B,3690,791215.0,30076379.23,3.37
2020-11-02,ARKF,ADYEN NV,ADYEN,17554.0,29756524.52,3.34
2020-11-02,ARKF,ZILLOW GROUP INC - C,Z,330442.0,29462208.72,3.3000000000000003
2020-11-02,ARKF,PAYPAL HOLDINGS INC,PYPL,149500.0,28070120.0,3.15
2020-11-02,ARKF,SNAP INC - A,SNAP,643988.0,26268270.52,2.94
2020-11-02,ARKF,Z HOLDINGS CORP,4689,3906812.0,24162926.75,2.71
2020-11-02,ARKF,AMAZON.COM INC,AMZN,7913.0,23774450.24,2.66
2020-11-02,ARKF,TWILIO INC - A,TWLO,81559.0,22296599.42,2.5
2020-11-02,ARKF,ZHONGAN ONLINE P&C INSURAN-H,6060,4278045.0,21528226.45,2.41
2020-11-02,ARKF,FACEBOOK INC-CLASS A,FB,80546.0,21051502.56,2.36
2020-11-02,ARKF,APPLE INC,AAPL,186679.0,20305074.83,2.28
2020-11-02,ARKF,SPLUNK INC,SPLK,93235.0,17839584.9,2.0
2020-11-02,ARKF,INTUIT INC,INTU,48561.0,15365671.62,1.72
2020-11-02,ARKF,DOCUSIGN INC,DOCU,74003.0,14916044.68,1.67
2020-11-02,ARKF,WORKDAY INC-CLASS A,WDAY,61339.0,12603937.72,1.41
2020-11-02,ARKF,PINDUODUO INC-ADR,PDD,128221.0,11747608.02,1.32
2020-11-02,ARKF,TAIWAN SEMICONDUCTOR-SP ADR,TSM,137466.0,11782210.86,1.32
2020-11-02,ARKF,LIGHTSPEED POS INC-SUB VOTE,LSPD,366596.0,11461494.11,1.28
2020-11-02,ARKF,GUIDEWIRE SOFTWARE INC,GWRE,118385.0,11328260.65,1.27
2020-11-02,ARKF,SLACK TECHNOLOGIES INC- CL A,WORK,451662.0,11314133.1,1.27
2020-11-02,ARKF,SCHWAB (CHARLES) CORP,SCHW,264196.0,10900726.96,1.22
2020-11-02,ARKF,SBI HOLDINGS INC,8473,464074.0,10640425.76,1.1900000000000002
2020-11-02,ARKF,HDFC BANK LTD-ADR,HDB,178353.0,10529961.12,1.18
2020-11-02,ARKF,INTERACTIVE BROKERS GRO-CL A,IBKR,204519.0,9780098.58,1.1
2020-11-02,ARKF,YEAHKA LTD,9923,1770800.0,9745112.26,1.09
2020-11-02,ARKF,NVIDIA CORP,NVDA,18824.0,9472801.52,1.06
2020-11-02,ARKF,LENDINGCLUB CORP,LC,1879598.0,9322806.08,1.04
2020-11-02,ARKF,JD.COM INC-ADR,JD,107648.0,8861583.36,0.99
2020-11-02,ARKF,DISCOVERY LTD,DSY,1259773.0,8562223.83,0.96
2020-11-02,ARKF,TRANSUNION,TRU,103979.0,8293365.04,0.93
2020-11-02,ARKF,VERISK ANALYTICS INC,VRSK,42066.0,7662321.9,0.86
2020-11-02,ARKF,TCS GROUP HOLDING-GDR REG S,,311797.0,7592256.95,0.8500000000000001
2020-11-02,ARKF,SILVERGATE CAPITAL CORP-CL A,SI,274943.0,6186217.5,0.69
2020-11-02,ARKF,SOCIAL CAPITAL HEDOSOPHIA-A,IPOB,384055.0,5972055.25,0.67
2020-11-02,ARKF,MARKETAXESS HOLDINGS INC,MKTX,9138.0,4923463.02,0.55
2020-11-02,ARKF,ZSCALER INC,ZS,32574.0,4378922.82,0.49
2020-11-02,ARKF,SHOPIFY INC - CLASS A,SHOP,4295.0,3929882.05,0.44
2020-11-02,ARKF,MORGAN STANLEY GOVT INSTL 8035,,2101746.59,2101746.59,0.24
2020-11-02,ARKF,JAPANESE YEN,,25826467.0,246424.0,0.03
2020-11-02,ARKF,JAPANESE YEN,,12913233.0,123211.99,0.01
2020-11-02,ARKG,INVITAE CORP,NVTA,6276325.0,245341544.25,8.82
2020-11-02,ARKG,CRISPR THERAPEUTICS AG,CRSP,2560006.0,220570116.96,7.93
2020-11-02,ARKG,PACIFIC BIOSCIENCES OF CALIF,PACB,15276473.0,202413267.25,7.28
2020-11-02,ARKG,ARCTURUS THERAPEUTICS HOLDIN,ARCT UQ,2941596.0,162582010.92,5.8500000000000005
2020-11-02,ARKG,TWIST BIOSCIENCE CORP,TWST,1675334.0,132971259.58,4.78
2020-11-02,ARKG,IOVANCE BIOTHERAPEUTICS INC,IOVA,2933594.0,106900165.36,3.84
2020-11-02,ARKG,CAREDX INC,CDNA,2206586.0,105827864.56,3.8
2020-11-02,ARKG,TELADOC HEALTH INC,TDOC,540697.0,102948708.8,3.7000000000000006
2020-11-02,ARKG,SERES THERAPEUTICS INC,MCRB,3372855.0,99532951.05,3.58
2020-11-02,ARKG,EXACT SCIENCES CORP,EXAS,814101.0,99230770.89,3.5700000000000003
2020-11-02,ARKG,PERSONALIS INC,PSNL,3943430.0,96890075.1,3.4799999999999995
2020-11-02,ARKG,COMPUGEN LTD,CGEN,6083315.0,77440599.95,2.78
2020-11-02,ARKG,FATE THERAPEUTICS INC,FATE,1708968.0,75092053.92,2.7
2020-11-02,ARKG,PURE STORAGE INC - CLASS A,PSTG,4447219.0,73734891.02,2.65
2020-11-02,ARKG,CELLECTIS - ADR,CLLS,4378168.0,69481526.16,2.5
2020-11-02,ARKG,INCYTE CORP,INCY,770709.0,65078667.96,2.34
2020-11-02,ARKG,EDITAS MEDICINE INC,EDIT,2026424.0,63427071.2,2.28
2020-11-02,ARKG,VERACYTE INC,VCYT,1784371.0,62452985.0,2.25
2020-11-02,ARKG,INTELLIA THERAPEUTICS INC,NTLA,2409636.0,58602347.52,2.11
2020-11-02,ARKG,ILLUMINA INC,ILMN,197443.0,57827105.84,2.08
2020-11-02,ARKG,IONIS PHARMACEUTICALS INC,IONS,945706.0,44230669.62,1.59
2020-11-02,ARKG,CERUS CORP,CERS,8188288.0,43807340.8,1.5700000000000005
2020-11-02,ARKG,VERTEX PHARMACEUTICALS INC,VRTX,209516.0,43457808.72,1.5599999999999998
2020-11-02,ARKG,ACCOLADE INC,ACCD,1167483.0,38830484.58,1.4
2020-11-02,ARKG,10X GENOMICS INC-CLASS A,TXG,274216.0,37307086.8,1.34
2020-11-02,ARKG,ADAPTIVE BIOTECHNOLOGIES,ADPT,816020.0,37406356.8,1.34
2020-11-02,ARKG,TAKEDA PHARMACEUTIC-SP ADR,TAK UN,1963866.0,30911250.84,1.11
2020-11-02,ARKG,SCHRODINGER INC,SDGR,613709.0,29942862.11,1.08
2020-11-02,ARKG,GUARDANT HEALTH INC,GH,277680.0,29181391.2,1.05
2020-11-02,ARKG,NOVARTIS AG-SPONSORED ADR,NVS,358827.0,28623629.79,1.03
2020-11-02,ARKG,SYROS PHARMACEUTICALS INC,SYRS,3789135.0,26145031.5,0.94
2020-11-02,ARKG,PHREESIA INC,PHR,676769.0,24668230.05,0.89
2020-11-02,ARKG,CASTLE BIOSCIENCES INC,CSTL,531400.0,24853578.0,0.89
2020-11-02,ARKG,CODEXIS INC,CDXS,1676118.0,21739250.46,0.7799999999999999
2020-11-02,ARKG,NANOSTRING TECHNOLOGIES INC,NSTG,524236.0,19438670.88,0.7
2020-11-02,ARKG,PLURISTEM THERAPEUTICS INC,PSTI,1958334.0,18134172.84,0.65
2020-11-02,ARKG,BEAM THERAPEUTICS INC,BEAM,509968.0,17670391.2,0.64
2020-11-02,ARKG,AQUABOUNTY TECHNOLOGIES,AQB,4585196.0,16323297.76,0.59
2020-11-02,ARKG,THERMO FISHER SCIENTIFIC INC,TMO,33700.0,16194535.0,0.58
2020-11-02,ARKG,REGENERON PHARMACEUTICALS,REGN,26694.0,14643794.52,0.53
2020-11-02,ARKG,EVOGENE LTD,EVGN,4602387.0,13300898.43,0.48
2020-11-02,ARKG,REPARE THERAPEUTICS INC,RPTX,272582.0,7168906.6,0.26
2020-11-02,ARKG,BERKELEY LIGHTS INC,BLI,102491.0,7213316.58,0.26
2020-11-02,ARKG,SURFACE ONCOLOGY INC,SURF,539346.0,4347128.76,0.16
2020-11-02,ARKG,MORGAN STANLEY GOVT INSTL 8035,,4276247.82,4276247.82,0.15
2020-11-02,ARKG,ORGANOVO HOLDINGS INC,ONVO ,375748.0,3310339.88,0.12
2020-11-02,ARKK,TESLA INC,TSLA,2525381.0,1011440344.31,10.43
2020-11-02,ARKK,INVITAE CORP,NVTA,17654665.0,690120854.85,7.12
2020-11-02,ARKK,SQUARE INC - A,SQ,3863826.0,599781709.98,6.19
2020-11-02,ARKK,ROKU INC,ROKU,2539463.0,525364105.44,5.42
2020-11-02,ARKK,CRISPR THERAPEUTICS AG,CRSP,5700242.0,491132850.72,5.07
2020-11-02,ARKK,TELADOC HEALTH INC,TDOC,1735834.0,330502793.6,3.41
2020-11-02,ARKK,PROTO LABS INC,PRLB,2623890.0,312793926.9,3.2300000000000004
2020-11-02,ARKK,LENDINGTREE INC,TREE UW,906339.0,297279192.0,3.0700000000000003
2020-11-02,ARKK,2U INC,TWOU,8146670.0,297597855.1,3.0700000000000003
2020-11-02,ARKK,SLACK TECHNOLOGIES INC- CL A,WORK,11726668.0,293753033.4,3.03
2020-11-02,ARKK,ZILLOW GROUP INC - C,Z,3270589.0,291605715.24,3.01
2020-11-02,ARKK,PURE STORAGE INC - CLASS A,PSTG,16432216.0,272446141.28,2.81
2020-11-02,ARKK,SPOTIFY TECHNOLOGY SA,SPOT,1154364.0,267350702.4,2.76
2020-11-02,ARKK,SERES THERAPEUTICS INC,MCRB,8581942.0,253253108.42,2.6100000000000003
2020-11-02,ARKK,IOVANCE BIOTHERAPEUTICS INC,IOVA,6185589.0,225402863.16,2.33
2020-11-02,ARKK,EDITAS MEDICINE INC,EDIT,7163334.0,224212354.2,2.31
2020-11-02,ARKK,PAGERDUTY INC,PD,7371223.0,196811654.1,2.03
2020-11-02,ARKK,TWILIO INC - A,TWLO,672289.0,183790366.82,1.9
2020-11-02,ARKK,MATERIALISE NV-ADR,MTLS,5248985.0,170434542.95,1.76
2020-11-02,ARKK,INTELLIA THERAPEUTICS INC,NTLA,6844482.0,166457802.24,1.72
2020-11-02,ARKK,TAIWAN SEMICONDUCTOR-SP ADR,TSM,1859050.0,159339175.5,1.6399999999999997
2020-11-02,ARKK,VERACYTE INC,VCYT,4361887.0,152666045.0,1.58
2020-11-02,ARKK,SPLUNK INC,SPLK,764835.0,146343528.9,1.51
2020-11-02,ARKK,EXACT SCIENCES CORP,EXAS,1195187.0,145681343.43,1.5
2020-11-02,ARKK,COMPUGEN LTD,CGEN,10975110.0,139713150.3,1.44
2020-11-02,ARKK,TWIST BIOSCIENCE CORP,TWST,1707706.0,135540625.22,1.4
2020-11-02,ARKK,INTERCONTINENTAL EXCHANGE IN,ICE,1385104.0,131113944.64,1.35
2020-11-02,ARKK,DOCUSIGN INC,DOCU,571076.0,115106078.56,1.1900000000000002
2020-11-02,ARKK,NANOSTRING TECHNOLOGIES INC,NSTG,2876668.0,106666849.44,1.1
2020-11-02,ARKK,SYNOPSYS INC,SNPS,491834.0,106127940.52,1.09
2020-11-02,ARKK,HUYA INC-ADR,HUYA,4678291.0,103156316.55,1.06
2020-11-02,ARKK,CERUS CORP,CERS,19279363.0,103144592.05,1.06
2020-11-02,ARKK,PINTEREST INC- CLASS A,PINS,1665778.0,97248119.64,1.0
2020-11-02,ARKK,IRIDIUM COMMUNICATIONS INC,IRDM,3538511.0,95681337.44,0.99
2020-11-02,ARKK,STRATASYS LTD,SSYS,7483972.0,94223207.48,0.97
2020-11-02,ARKK,ZOOM VIDEO COMMUNICATIONS-A,ZM,204219.0,92511207.0,0.95
2020-11-02,ARKK,FACEBOOK INC-CLASS A,FB,336359.0,87910788.24,0.91
2020-11-02,ARKK,PACIFIC BIOSCIENCES OF CALIF,PACB,6602915.0,87488623.75,0.9000000000000001
2020-11-02,ARKK,ZSCALER INC,ZS,634752.0,85329711.36,0.88
2020-11-02,ARKK,NINTENDO CO LTD-UNSPONS ADR,NTDOY,1093758.0,75173987.34,0.7799999999999999
2020-11-02,ARKK,UNITY SOFTWARE INC,U,680946.0,64097446.98,0.66
2020-11-02,ARKK,DOUYU INTERNATIONAL HOLD-ADR,DOYU,4051275.0,61093227.0,0.63
